"entity_ID" "nfix" "nfixno" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range"
"541" 10350 26 3 "Department of Bolívar, Ecuador" "Mainland" -79.102318 -1.590536 3930.270666 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1114 37 15.53352 1405.16021 0.28985 49.02472 28.76308 18.58371 4419
"542" 10351 24 3 "Department of Cañar, Ecuador" "Mainland" -79.024438 -2.529456 3323.000293 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 977 31 13.77596 968.43353 0.77737 72.90626 29.15303 18.78009 4350
"543" 10352 43 5 "Department of Carchi, Ecuador" "Mainland" -78.048646 0.740405 3553.291053 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2470 43 13.94221 1580.31766 0.42314 48.19645 30.4404 19.57573 4264
"544" 10353 58 9 "Department of Chimborazo, Ecuador" "Mainland" -78.715937 -1.968477 6485.657736 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1747 58 9.49724 870.09225 0.524 76.55193 30.8684 19.46891 5864
"545" 10354 44 5 "Department of Cotopaxi, Ecuador" "Mainland" -78.855045 -0.861126 6011.482199 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1592 51 12.50617 1400.5594 0.41698 73.94313 33.61309 21.36873 5578
"546" 10355 49 7 "Department of El.Oro, Ecuador" "Mainland" -79.826231 -3.508036 5817.061358 0.952896308954491 0.891461232198756 19 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1190 20 22.0626 875.12766 0.73794 122.94302 33.15986 21.55973 3773
"547" 10358 73 7 "Department of Guayas, Ecuador" "Mainland" -80.013469 -2.123465 20143.02436 0.953998756023944 1 13 0 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 668 27 24.2985 1030.22083 1.5166 261.55769 32.92644 21.42703 2041
"548" 10359 42 4 "Department of Imbabura, Ecuador" "Mainland" -78.355858 0.405882 4793.90355 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1949 61 14.0288 1403.85022 0.60077 91.95408 33.52346 21.58585 4471
"549" 10360 106 10 "Department of Loja, Ecuador" "Mainland" -79.654551 -4.08874 11108.678557 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2722 68 18.24798 868.16824 0.22267 42.89659 29.72798 19.24499 3611
"550" 10361 83 10 "Department of Los.Ríos, Ecuador" "Mainland" -79.486934 -1.344185 7224.267088 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1477 38 25.06202 1907.80742 0.73146 119.86695 35.41282 22.98246 1943
"551" 10363 71 9 "Department of Morona.Santiago, Ecuador" "Mainland" -78.005751 -2.562549 24054.866539 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2933 12 20.0729 2474.49304 0.03141 7.14129 17.56114 11.51264 4822
"552" 10364 186 32 "Department of Napo, Ecuador" "Mainland" -76.904372 -0.732701 33840.302603 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 5118 47 21.07838 3277.70052 0.01687 9.46946 15.16801 9.97525 5327
"553" 10365 124 20 "Department of Pastaza, Ecuador" "Mainland" -76.873247 -1.707528 29723.329066 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2777 16 23.94893 4481.06995 0.01382 3.37816 8.23519 5.48151 2893
"554" 10366 87 11 "Department of Pichincha, Ecuador" "Mainland" -78.781099 -0.153038 13685.237493 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3949 118 16.66544 1948.22962 1.47582 247.06697 34.20578 22.05641 5552
"555" 10367 74 16 "Department of Sucumbíos, Ecuador" "Mainland" -76.562875 -0.015341 18045.259831 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1679 9 22.76937 2941.33656 0.0105 11.73105 19.25249 12.62409 3853
"556" 10368 35 4 "Department of Tungurahua, Ecuador" "Mainland" -78.504716 -1.290867 3380.506939 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1694 68 10.30574 1531.40971 1.0598 161.77953 30.05758 19.03662 3782
"557" 10369 47 5 "Department of Zamora.Chinchipe, Ecuador" "Mainland" -78.902156 -4.169321 10581.579066 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2282 10 17.1015 1420.51092 0.04732 9.65222 20.4598 13.34554 3013
"558" 10406 776 112 "Peru" "Mainland" -74.356518 -9.173383 1292627.911128 0.999937141775835 1 68 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 17959 NA 18.57308 1619.55752 0.15535 24.40294 14.76287 9.57028 6519
"559" 10407 189 7 "Northern Pindos, Greece" "Mainland" 20.98491 40.046235 7063.459126 1 1 1 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 2447 61 10.70639 934.9317 0.50253 14.52565 29.75725 19.34619 2324
"560" 10408 222 8 "Southern Pindos, Greece" "Mainland" 21.212722 39.381 11343.299172 0.999981117839109 1 2 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 2506 88 12.91205 969.04721 1.27207 46.97257 34.29231 22.21363 2243
"561" 10410 261 11 "Sterea Ellas, Greece" "Mainland" 22.435462 38.517009 18206.213503 0.989836665434605 0.982796209669026 75 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 2906 120 14.33659 661.0168 5.53118 240.61934 39.27933 25.3787 2343
"562" 10411 185 7 "East Central, Greece" "Mainland" 22.59638 39.381135 7229.275994 0.999362807146411 1 6 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 1976 54 14.87318 539.49881 2.05826 67.03526 41.29866 26.71097 1822
"563" 10412 218 8 "North Central, Greece" "Mainland" 21.998408 40.433095 15866.975609 1 1 1 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 2950 76 12.27712 597.03141 1.56219 48.45827 39.33611 25.50305 2724
"564" 10413 253 10 "North East, Greece" "Mainland" 24.288505 40.988223 26044.15076 0.999475227158453 1 16 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 3041 130 13.71302 587.96635 2.04477 79.68889 39.29494 25.3828 2084
"565" 10417 43 1 "Kharkiv, Ukraine" "Mainland" 36.271096 49.996666 291.210913 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 723 330 8.00806 528.43954 12.24875 4755.54207 75.76775 48.73704 111
"566" 10418 33 1 "Zavidovo Nature Reserve, Russian Federation" "Mainland" 36.125263 56.383435 942.835232 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 872 58 5.18115 642.56057 0.19274 36.18849 27.8383 18.15766 61
"567" 10419 36 1 "Romodanovsky District, Mordova, Russian Federation" "Mainland" 45.344493 54.441017 744.733331 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 598 61 4.93239 532.12836 0.4112 26.19035 36.66241 23.80161 164
"568" 10420 89 3 "Ulyanovsk Oblast, Russian Federation" "Mainland" 47.963072 53.904749 36840.837364 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 1385 NA 4.87434 516.00604 0.212 37.15792 34.63286 22.49829 336
"569" 10422 138 3 "Abruzzo, Lazio and Molise NP, Italy" "Mainland" 13.844851 41.787635 497.148761 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 1830 52 7.38752 997.58518 0.5366 18.0066 29.78368 19.19689 1570
"570" 10429 323 19 "Israel" "Mainland" 35.023004 31.474278 22401.899039 1 1 1 0 "ASIA-TEMPERATE" "Mediterranean Forests, Woodlands & Scrub" NA NA 3156 NA 19.73684 314.25573 6.79297 368.16911 37.5404 24.38129 2984
"571" 10430 73 4 "Trara Mounts, Algeria" "Mainland" -1.790136 35.046721 1242.912401 0.999957350172098 1 2 0 "AFRICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 521 NA 18.2713 374.11986 0.70677 155.66251 38.37071 24.96544 998
"572" 10448 100 4 "Beijing" "Mainland" 116.410672 40.184914 16405.405507 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2100 NA 10.46649 566.51697 11.03226 1433.32794 39.95947 25.899 2118
"573" 10449 59 3 "Tianjin" "Mainland" 117.333002 39.310401 11698.867838 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 1059 NA 12.63184 590.53938 8.7058 1453.46928 44.22468 28.68683 877
"574" 10450 135 7 "Hebei" "Mainland" 116.130057 39.545742 187581.889902 0.993450630667801 1 6 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2571 NA 9.78374 531.61207 1.4569 392.92374 35.82233 23.0916 2690
"575" 10451 126 7 "Shanxi" "Mainland" 112.291973 37.575897 156467.14565 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2473 NA 8.60303 541.98582 0.75008 239.02815 35.71256 22.89882 2768
"576" 10452 159 11 "Neimenggu" "Mainland" 113.914487 44.086396 1146462.009988 0.999999985660231 1 2 0 "ASIA-TEMPERATE" "Temperate Grasslands, Savannas & Shrublands" NA NA 2526 NA 4.24589 296.98878 0.09212 22.03161 19.3527 12.14296 3249
"577" 10453 88 4 "Liaoning" "Mainland" 122.607655 41.298915 145809.236994 0.99742506826906 1 163 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2092 NA 8.40632 690.70726 1.44206 306.51873 34.91727 22.66271 1354
"578" 10454 89 4 "Jilin" "Mainland" 126.194004 43.664405 191009.562903 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2241 NA 5.05723 621.33798 0.49814 147.56981 34.01952 21.83322 2580
"579" 10455 75 4 "Heilongjiang" "Mainland" 127.78236 47.841542 454833.863737 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 1888 NA 1.97926 546.27663 0.28171 86.28725 28.53045 18.54626 1603
"580" 10456 67 3 "Shanghai" "Mainland" 121.454561 31.196605 6883.761326 0.769709199821842 0.570323431453303 112 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 1585 NA 16.27925 1131.00169 37.91513 4025.42117 53.96933 34.16213 100
"581" 10457 101 11 "Jiangsu" "Mainland" 119.455701 32.973388 101698.983159 0.999727040358343 1 29 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2257 NA 15.29397 1010.14179 5.3543 863.10395 39.85612 25.85182 512
"582" 10458 142 16 "Zhejiang" "Mainland" 120.088839 29.179512 102787.876512 0.980132685747608 0.903746282900564 732 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3611 NA 16.88051 1596.83315 3.95365 598.86944 32.84425 21.36032 1796
"583" 10459 112 12 "Anhui" "Mainland" 117.22623 31.825786 140305.648223 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 2831 NA 15.89721 1193.77369 1.12653 441.09678 36.40891 23.6296 1720
"584" 10460 187 20 "Fujian" "Mainland" 117.990954 26.079114 122303.769039 0.991470689986117 0.952045762212747 467 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3733 NA 18.76818 1641.60812 1.64227 318.25521 30.40592 19.79652 2066
"585" 10461 150 18 "Jiangxi" "Mainland" 115.720822 27.613663 167002.344392 1 1 1 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4026 NA 18.28462 1660.67696 0.73144 293.77925 30.27623 19.67142 1994
"586" 10462 76 4 "Shandong" "Mainland" 118.150919 36.351999 155507.713464 0.999300979336789 0.992953588829116 104 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 1444 NA 13.27978 691.60827 3.41903 641.39686 38.8943 25.20559 1392
"587" 10463 141 12 "Henan" "Mainland" 113.613553 33.882591 165534.877017 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 3339 NA 14.65096 772.52833 1.89636 578.99874 39.51895 25.64139 2235
"588" 10464 128 16 "Hubei" "Mainland" 112.269085 30.975994 186016.81443 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 4410 NA 15.48813 1168.45003 1.03917 321.46083 32.34758 21.03788 2973
"589" 10465 148 20 "Hunan" "Mainland" 111.708447 27.606976 212082.76495 1 1 1 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4494 NA 17.31472 1486.15243 0.92447 322.70445 29.12862 18.95132 1933
"590" 10466 278 30 "Guangdong" "Mainland" 113.415283 23.335449 177795.910105 0.994718086133447 0.989106279323387 305 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 5768 NA 21.45072 1749.02199 4.11089 659.61393 32.56703 21.19648 1713
"591" 10467 342 40 "Guangxi" "Mainland" 108.787234 23.827411 236487.748917 0.999813643606479 0.970205988096679 71 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 7196 NA 20.26682 1579.37227 0.55808 199.27545 28.72544 18.70425 1991
"592" 10469 86 13 "Chongqin" "Mainland" 107.87484 30.058649 82439.057439 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 3241 NA 15.84119 1176.07577 1.07563 341.76359 31.89926 20.76082 2588
"593" 10470 437 41 "Sichuan" "Mainland" 102.709964 30.615754 483835.194707 1 1 1 0 "ASIA-TEMPERATE" "Montane Grasslands & Shrublands" NA NA 10682 NA 8.10571 896.67307 0.4551 164.62908 24.92068 16.01422 6031
"594" 10471 254 28 "Guizhou" "Mainland" 106.874099 26.815182 175979.633527 0.999896547193359 0.996259429933412 2 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 5910 NA 15.44059 1182.36461 0.34761 194.96249 29.08278 18.91623 2605
"595" 10472 548 57 "Yunnan" "Mainland" 101.489402 24.976003 383012.747145 1 1 1 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 13584 NA 15.2881 1136.05027 0.29288 124.81901 26.78965 17.47303 5741
"596" 10473 273 23 "Xizang" "Mainland" 88.129066 31.692516 1129247.123027 1 1 1 0 "ASIA-TEMPERATE" "Montane Grasslands & Shrublands" NA NA 7203 NA -2.98728 410.93846 0.00662 2.83432 6.98929 4.31253 7990
"597" 10474 183 18 "Shaanxi" "Mainland" 108.870582 35.195169 205897.632455 1 1 1 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 4306 NA 10.86685 672.74127 0.55264 183.58495 29.91474 19.17941 3433
"598" 10475 248 22 "Gansu" "Mainland" 100.933874 37.820789 405197.599726 1 1 1 0 "ASIA-TEMPERATE" "Deserts & Xeric Shrublands" NA NA 4699 NA 5.84302 296.187 0.13591 61.89833 20.95762 13.37406 4953
"599" 10476 174 14 "Qinghai" "Mainland" 96.003694 35.749287 715709.736385 1 1 1 0 "ASIA-TEMPERATE" "Montane Grasslands & Shrublands" NA NA 3219 NA -1.87864 295.21592 0.02223 8.64198 10.26459 6.47588 4890
"600" 10477 107 7 "Ningxia" "Mainland" 106.164862 37.270934 51860.087387 1 1 1 0 "ASIA-TEMPERATE" "Montane Grasslands & Shrublands" NA NA 1572 NA 8.31107 314.38211 0.34366 131.76433 29.56549 18.22164 2321
"601" 10478 288 26 "Xinjiang" "Mainland" 85.20433 41.112016 1629329.209282 1 1 1 0 "ASIA-TEMPERATE" "Deserts & Xeric Shrublands" NA NA 3967 NA 5.3857 115.14471 0.04352 14.8267 12.90912 8.28897 7716
"602" 10483 258 63 "Department of Amazonas, Colombia" "Mainland" -71.491786 -1.554386 107462.795683 0.999981685475541 1 2 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3517 28 24.43408 3406.22926 0.00316 0.92982 4.16948 2.7853 275
"603" 10484 105 16 "Department of Atlántico, Colombia" "Mainland" -74.903176 10.717122 4415.241112 1 1 1 0 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 760 45 27.21424 1034.95381 4.28406 627.12362 45.43353 29.01962 442
"604" 10485 34 5 "Department of Arauca, Colombia" "Mainland" -70.95462 6.547833 25337.842026 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 517 20 24.53745 2542.43358 0.05202 12.73944 20.06983 13.1163 4914
"605" 10486 98 21 "Department of Bolívar, Colombia" "Mainland" -74.514457 8.712907 26034.570367 0.999036478050285 0.99007257174444 16 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1222 44 25.50317 1972.77514 0.45809 94.5104 28.29225 18.46709 2104
"606" 10487 136 18 "Department of Boyacá, Colombia" "Mainland" -73.121763 5.759532 23375.963661 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3031 117 15.22905 1842.70106 0.42685 52.64622 31.48749 20.24373 5021
"607" 10488 98 12 "Department of Caldas, Colombia" "Mainland" -75.338999 5.332028 7554.431122 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1714 65 19.31652 2428.4282 0.98091 121.21144 35.31797 22.91515 4299
"608" 10489 183 43 "Department of Caquetá, Colombia" "Mainland" -73.986059 0.776007 90141.785172 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2977 26 23.63711 3314.71435 0.01304 5.5593 9.94035 6.56801 3372
"609" 10490 89 17 "Department of Casanare, Colombia" "Mainland" -71.62289 5.368558 44621.934044 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 877 26 25.4031 2694.27398 0.07116 11.09463 17.0238 11.19405 3713
"610" 10491 151 22 "Department of Cauca, Colombia" "Mainland" -76.857248 2.38624 29163.750702 0.999875635235088 1 4 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3994 69 18.84554 3784.5485 0.24829 49.54166 29.13635 18.91354 5160
"611" 10492 62 14 "Department of Cesar, Colombia" "Mainland" -73.536265 9.518462 22917.217001 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1209 38 24.71796 1632.9169 0.36634 42.39294 34.15538 22.20234 4924
"612" 10493 216 29 "Department of Chocó, Colombia" "Mainland" -76.971119 5.987357 45230.165567 0.99982573382385 0.966313189452684 33 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4694 48 25.18639 5119.39715 0.01492 10.84811 19.22506 12.58279 3265
"613" 10494 67 11 "Department of Córdoba, Colombia" "Mainland" -75.799598 8.350557 24920.890239 0.99986886210851 1 5 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 811 41 25.74916 1838.1221 0.4586 72.70242 37.36558 24.26363 2042
"614" 10495 252 33 "Department of Cundinamarca, Colombia" "Mainland" -74.125722 4.76467 24448.619858 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4526 186 17.52047 1767.65645 2.56656 430.26236 36.26624 23.42408 3896
"615" 10496 119 24 "Department of Guainía, Colombia" "Mainland" -68.82399 2.709874 68819.307452 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1461 13 24.09739 3220.66179 0.00109 0.98053 3.28408 2.19063 693
"616" 10497 104 18 "Department of Guaviare, Colombia" "Mainland" -72.126789 1.897605 55592.210276 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1096 18 24.14382 3112.30816 0.00602 2.24505 7.05195 4.77588 641
"617" 10499 115 17 "Department of La Guajira, Colombia" "Mainland" -72.455167 11.456587 21012.196104 0.999324734314787 0.973808504664996 24 0 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 1217 39 25.51764 796.92017 0.26073 50.60275 32.01668 20.77685 5045
"618" 10500 210 27 "Department of Magdalena, Colombia" "Mainland" -74.264653 10.189118 21546.623598 0.99992264709167 1 7 0 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 2997 83 25.07716 1494.39388 0.36129 58.19536 36.44362 23.63005 5457
"619" 10501 254 39 "Department of Meta, Colombia" "Mainland" -72.966148 3.318787 85325.567506 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 3275 58 24.07123 2906.72241 0.07578 12.28226 15.19029 10.02434 3969
"620" 10502 128 16 "Department of Nariño, Colombia" "Mainland" -77.867388 1.562548 31952.223119 0.999458684269461 1 18 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3939 97 20.25992 3590.9741 0.25297 51.55526 26.54914 17.23398 4596
"621" 10503 90 11 "Department of Norte de Santander, Colombia" "Mainland" -72.889328 8.077473 22805.664308 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2301 56 20.53298 2082.73871 0.41858 56.32075 31.35523 20.3474 4236
"622" 10504 109 17 "Department of Putumayo, Colombia" "Mainland" -75.877675 0.45126 24034.936346 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2809 49 23.35533 3307.51136 0.0594 17.00367 18.07007 11.87412 3563
"623" 10505 68 9 "Department of Quindío, Colombia" "Mainland" -75.690183 4.478234 1730.566375 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1629 61 18.00616 1906.93793 2.49678 324.02145 37.89053 24.53559 3219
"624" 10506 53 7 "Department of Risaralda, Colombia" "Mainland" -75.921449 5.068082 4038.300947 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1910 43 18.39567 2689.02668 1.65769 219.8937 36.10891 23.39435 4174
"625" 10507 212 29 "Department of Santander, Colombia" "Mainland" -73.515015 6.675394 30283.873802 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4509 111 21.52135 2231.11023 0.53647 70.10418 33.58904 21.77972 4292
"626" 10508 48 8 "Department of Sucre, Colombia" "Mainland" -75.122766 9.062981 10807.53831 0.999593668893504 0.96063954296383 8 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 383 16 26.58992 1617.66086 0.61284 80.35861 36.10224 23.4137 631
"627" 10509 148 17 "Department of Tolima, Colombia" "Mainland" -75.266171 4.044152 23409.065553 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2203 90 19.25126 1970.18479 0.50941 61.13496 30.94673 20.09338 4990
"628" 10510 146 33 "Department of Valle del Cauca, Colombia" "undetermined" -76.531745 3.868855 22001.948846 0.997349109780764 0.423038731916129 74 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 3699 51 20.42742 3349.74329 1.59453 196.26952 33.17093 21.44314 4023
